loggingTime(txt),loggingSample(N),identifierForVendor(txt),deviceID(txt),locationTimestamp_since1970(s),locationLatitude(WGS84),locationLongitude(WGS84),locationAltitude(m),locationSpeed(m/s),locationCourse(°),locationVerticalAccuracy(m),locationHorizontalAccuracy(m),locationFloor(Z),locationHeadingTimestamp_since1970(s),locationHeadingX(µT),locationHeadingY(µT),locationHeadingZ(µT),locationTrueHeading(°),locationMagneticHeading(°),locationHeadingAccuracy(°),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),gyroTimestamp_sinceReboot(s),gyroRotationX(rad/s),gyroRotationY(rad/s),gyroRotationZ(rad/s),activityTimestamp_sinceReboot(s),activity(txt),activityActivityConfidence(Z),activityActivityStartDate(txt),pedometerStartDate(txt),pedometerNumberofSteps(N),pedometerDistance(m),pedometerFloorAscended(N),pedometerFloorDescended(N),pedometerEndDate(txt),altimeterTimestamp_sinceReboot(s),altimeterReset(bool),altimeterRelativeAltitude(m),altimeterPressure(kPa),deviceOrientation(Z),state(N)
2017-10-29 14:11:48.386 -0500,349,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1509304307.999948,38.57433278117196,-90.15765127734295,121.7307,0,243.984375,3,5,-9999,1509304307.365671,14.0155668258667,10.26364135742188,12.87994384765625,289.0878601074219,290.6365051269531,75,97058.93858450001,0.3577117919921875,0.0454864501953125,-0.9658050537109375,97058.9106305,-0.005479986575056049,0.09050673069801589,-0.002094043565129305,97047.261506625,automotive,2,2017-10-29 14:11:36.663 -0500,null,0,0,0,0,null,97055.984772,0,1.548203,99.58971,5,0
2017-10-29 14:11:49.353 -0500,350,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1509304307.999948,38.57433278117196,-90.15765127734295,121.7307,0,243.984375,3,5,-9999,1509304308.384954,13.93995952606201,10.11370849609375,12.58001708984375,289.1094055175781,290.6580505371094,75,97059.94878275001,0.295196533203125,0.129669189453125,-0.962005615234375,97059.91957775,-0.01380422919431672,-0.1277678164576415,0.01673583692227595,97047.261506625,automotive,2,2017-10-29 14:11:36.663 -0500,null,0,0,0,0,null,97057.024511,0,1.469177,99.59064,5,0
2017-10-29 14:11:50.379 -0500,351,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1509304309.999948,38.57433278117196,-90.15765127734295,121.7382,0,243.984375,3,5,-9999,1509304309.405792,14.84141826629639,10.63591003417969,12.35858154296875,289.09765625,290.6463012695312,75,97060.95894337501,0.399932861328125,0.08709716796875,-0.8840789794921875,97060.92851737501,0.006118612604457049,0.1650874917612489,0.0002926814037997083,97047.261506625,automotive,2,2017-10-29 14:11:36.663 -0500,null,0,0,0,0,null,97058.060704,0,1.468155,99.59065,5,0
2017-10-29 14:11:51.376 -0500,352,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1509304310.999948,38.57433278117196,-90.15765127734295,121.688,0,243.984375,3,5,-9999,1509304310.422886,13.41597270965576,10.49017333984375,12.35052490234375,289.0547485351562,290.6033935546875,75,97061.96908504167,0.3512420654296875,0.05743408203125,-0.961822509765625,97061.93746904167,-0.01061695800170989,-0.0149461926697427,-0.0044330979505459,97047.261506625,automotive,2,2017-10-29 14:11:36.663 -0500,null,0,0,0,0,null,97059.09779299999,0,1.468155,99.59065,5,0
2017-10-29 14:11:52.383 -0500,353,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1509304311.999948,38.57433613393323,-90.15769251630655,121.6114,0.17,158.90625,3,5,-9999,1509304311.441087,13.94124126434326,10.48886108398438,12.87872314453125,289.0428771972656,290.5915222167969,75,97062.979280375,0.386962890625,0.0753326416015625,-0.9867095947265625,97062.946413375,0.003133209022478224,0.03515505796959099,0.001154746648658358,97062.44805804167,automotive,2,2017-10-29 14:11:51.854 -0500,null,0,0,0,0,null,97060.135576,0,1.469696,99.59063,5,0
2017-10-29 14:11:53.425 -0500,354,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1509304312.999948,38.57433462519066,-90.15769234866849,121.7834,0.15,174.375,3,5,-9999,1509304312.460079,14.54082012176514,10.41188049316406,12.507568359375,289.08984375,290.6384887695312,75,97063.98949004167,0.353607177734375,0.0853424072265625,-0.8336334228515625,97063.95534104167,-0.0001272991001057876,0.0468785594042288,0.005396895949045576,97062.44805804167,automotive,2,2017-10-29 14:11:51.854 -0500,null,0,0,0,0,null,97061.172397,0,1.47377,99.59058,5,0
2017-10-29 14:11:54.404 -0500,355,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1509304312.999948,38.57433462519066,-90.15769234866849,121.7834,0.15,174.375,3,5,-9999,1509304313.479163,13.79104900360107,10.4891357421875,12.5028076171875,289.014404296875,290.5630493164062,75,97064.999721625,0.359771728515625,0.0286102294921875,-0.81072998046875,97064.96429062501,-0.02666782989161746,-0.06391959458742782,0.009169529949251826,97062.44805804167,automotive,2,2017-10-29 14:11:51.854 -0500,null,0,0,0,0,null,97062.210033,0,1.47377,99.59058,5,0
2017-10-29 14:11:55.424 -0500,356,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1509304314.999948,38.57433047614859,-90.15769402504912,121.7293,0.16,219.0234375,3,5,-9999,1509304314.498216,14.24168682098389,10.63796997070312,12.8800048828125,288.8827514648438,290.431396484375,80,97066.01000916667,0.4323883056640625,0.0191497802734375,-0.7846527099609375,97065.97320516668,-0.01736088083011755,0.04796912387061625,0.02225071090761203,97062.44805804167,automotive,2,2017-10-29 14:11:51.854 -0500,null,0,0,0,0,null,97063.247085,0,1.517609,99.59007,5,0
2017-10-29 14:11:56.463 -0500,357,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1509304314.999948,38.57433047614859,-90.15769402504912,121.7293,0.16,219.0234375,3,5,-9999,1509304315.517573,13.4152250289917,10.11555480957031,13.10186767578125,288.379638671875,289.9282836914062,80,97067.02022125,0.4525604248046875,0.0109710693359375,-0.9433135986328125,97066.98213525,-0.01170432667478924,-0.02451839257581451,-0.000188818121286618,97062.44805804167,automotive,2,2017-10-29 14:11:51.854 -0500,null,0,0,0,0,null,97064.285464,0,1.554321,99.58963,5,0
2017-10-29 14:11:57.435 -0500,358,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1509304316.999948,38.57431970540301,-90.15770433479003,122.0004,0.9,211.640625,3,5,-9999,1509304316.535629,14.53909587860107,9.811965942382812,12.65966796875,288.04296875,289.5916137695312,80,97068.03041725,0.337921142578125,0.1041107177734375,-0.852264404296875,97067.99108025001,0.03956631799919823,0.0990304440829235,-0.02603559544883265,97062.44805804167,automotive,2,2017-10-29 14:11:51.854 -0500,null,0,0,0,0,null,97065.322119,0,1.5737,99.58941,5,0
2017-10-29 14:11:58.468 -0500,359,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1509304317.999948,38.574311742595,-90.15771036976031,122.2062,0.9,208.4765625,3,5,-9999,1509304317.555138,13.79068279266357,10.33921813964844,12.6533203125,289.8013305664062,291.3499755859375,80,97069.04063054167,0.438385009765625,0.1018524169921875,-0.95965576171875,97069.00001154168,-0.03157576946452448,-0.1141268390381467,-0.03153608836428231,97062.44805804167,automotive,2,2017-10-29 14:11:51.854 -0500,null,0,0,0,0,null,97065.322119,0,1.5737,99.58941,5,0
2017-10-29 14:11:59.456 -0500,360,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1509304318.999948,38.57429988220201,-90.15771263287417,122.2667,1.2,191.953125,3,5,-9999,1509304318.573909,13.86735820770264,10.86408996582031,12.876953125,292.0730895996094,293.6217346191406,80,97070.050915625,0.4255218505859375,0.14630126953125,-1.044540405273438,97070.00895462501,-0.0161896225827007,0.0819840825775443,0.003089799496709932,97062.44805804167,automotive,2,2017-10-29 14:11:51.854 -0500,null,0,0,0,0,null,97066.358028,0,1.619583,99.58886,5,0
2017-10-29 14:12:00.465 -0500,361,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1509304318.999948,38.57429988220201,-90.15771263287417,122.2667,1.2,191.953125,3,5,-9999,1509304319.592455,12.74409770965576,11.31784057617188,13.61865234375,292.8354187011719,294.3840637207031,80,97071.06116991668,0.4442138671875,0.130645751953125,-0.881439208984375,97071.01789591667,-0.01842694421447626,0.08308583232051009,0.01480664302862255,97062.44805804167,automotive,2,2017-10-29 14:11:51.854 -0500,null,0,0,0,0,null,97067.395168,0,1.714401,99.58774,5,0
2017-10-29 14:12:01.504 -0500,362,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1509304320.999948,38.57426409147547,-90.15772998341373,122.0117,2.48,223.9453125,3,5,-9999,1509304320.611794,16.42068862915039,11.60751342773438,15.064697265625,290.9654235839844,292.5140686035156,80,97072.07137241667,0.41998291015625,0.1045989990234375,-0.8062591552734375,97072.02681641668,0.02086400292800777,0.4376449850998824,-0.03119493742864316,97062.44805804167,automotive,2,2017-10-29 14:11:51.854 -0500,null,0,0,0,0,null,97068.43313200001,0,1.834717,99.58631,4,0
2017-10-29 14:12:02.486 -0500,363,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1509304321.999948,38.57424489691721,-90.15774833978168,122.2046,2.48,223.9453125,3,5,-9999,1509304321.630717,17.77128982543945,11.00588989257812,19.8748779296875,288.6372680664062,290.1859130859375,80,97073.08164129168,0.44329833984375,0.012603759765625,-0.871368408203125,97073.03577329167,0.004613393956344265,0.254660784497192,0.03348765281109237,97062.44805804167,automotive,2,2017-10-29 14:11:51.854 -0500,null,0,0,0,0,null,97069.470434,0,1.922409,99.58527,5,0
2017-10-29 14:12:03.503 -0500,364,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1509304321.999948,38.57424489691721,-90.15774833978168,122.2046,2.48,223.9453125,3,5,-9999,1509304322.64968,15.36766338348389,10.41123962402344,16.18756103515625,287.7518005371094,289.3004455566406,80,97074.09187662501,0.4437713623046875,0.0209197998046875,-0.8587799072265625,97074.04466662501,-0.01151843803070171,0.1329111794709116,-0.05444246953227185,97062.44805804167,automotive,2,2017-10-29 14:11:51.854 -0500,null,0,0,0,0,null,97070.506888,0,1.922409,99.58527,5,0
2017-10-29 14:12:04.543 -0500,365,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1509304323.999948,38.5742105311142,-90.15779326678268,122.1746,2.31,218.671875,3,5,-9999,1509304323.668452,13.94417095184326,10.71611022949219,17.3779296875,289.5891723632812,291.1378173828125,80,97075.10205616667,0.476898193359375,0.0020751953125,-0.883087158203125,97075.05359416667,0.04225477911963323,0.264204754895709,0.000905474770626941,97062.44805804167,automotive,2,2017-10-29 14:11:51.854 -0500,null,0,0,0,0,null,97071.543796,0,1.896408,99.58558,5,0
2017-10-29 14:12:05.516 -0500,366,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1509304323.999948,38.5742105311142,-90.15779326678268,122.1746,2.31,218.671875,3,5,-9999,1509304324.687225,14.39334392547607,10.71394348144531,15.7305908203125,290.5213623046875,292.0700073242188,80,97076.112299,0.4496307373046875,0.0251312255859375,-0.927215576171875,97076.06255500001,-0.01691533397974729,-0.1341977525935288,0.007075752700231528,97062.44805804167,automotive,2,2017-10-29 14:11:51.854 -0500,null,0,0,0,0,null,97072.582265,0,1.896408,99.58558,5,0
2017-10-29 14:12:06.543 -0500,367,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1509304325.999948,38.57417419556396,-90.15783408665112,122.2491,2.55,213.3984375,4,5,-9999,1509304325.706365,14.69363689422607,10.86289978027344,15.431884765625,290.5819396972656,292.1305847167969,80,97077.12250150001,0.36553955078125,0.0192108154296875,-1.010848999023438,97077.07147550001,-0.04665778334986123,-0.2098834591930357,0.003375556681675434,97062.44805804167,automotive,2,2017-10-29 14:11:51.854 -0500,null,0,0,0,0,null,97073.61915,0,1.897949,99.58556,5,0
2017-10-29 14:12:07.583 -0500,368,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1509304326.999948,38.57415487527715,-90.15785076663843,122.4351,2.6,214.8046875,4,5,-9999,1509304326.725227,15.1437406539917,10.86166381835938,15.65960693359375,290.8639221191406,292.4125671386719,80,97078.13275466667,0.4149322509765625,0.02581787109375,-0.82958984375,97078.08041666668,-0.01887542054204561,0.1428674072061728,0.0554523402176299,97062.44805804167,automotive,2,2017-10-29 14:11:51.854 -0500,null,0,0,0,0,null,97074.657031,0,1.904068,99.58549,5,0
2017-10-29 14:12:08.547 -0500,369,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1509304327.999948,38.57413169931488,-90.15787054792992,122.4732,3.12,213.75,4,5,-9999,1509304327.743935,14.84329509735107,10.63778686523438,16.10858154296875,288.638427734375,290.1870727539062,80,97079.143008,0.4468231201171875,0.0425872802734375,-0.961029052734375,97079.08935900001,-0.02391971396276469,0.06717477638783168,0.03606798959127015,97062.44805804167,automotive,2,2017-10-29 14:11:51.854 -0500,null,0,0,0,0,null,97075.695605,0,1.904068,99.58549,5,0
2017-10-29 14:12:09.584 -0500,370,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1509304327.999948,38.57413169931488,-90.15787054792992,122.4732,3.12,213.75,4,5,-9999,1509304328.765761,14.84141826629639,9.962921142578125,16.41094970703125,286.7313232421875,288.2799682617188,80,97080.15331104168,0.3666229248046875,0.0107269287109375,-0.8164825439453125,97080.09828804167,0.03281573726806538,0.258793477876777,-0.01844851581930591,97062.44805804167,automotive,2,2017-10-29 14:11:51.854 -0500,null,0,0,0,0,null,97076.73305,0,1.945862,99.58499,5,0
2017-10-29 14:12:10.568 -0500,371,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1509304329.999948,38.5740857664855,-90.15790290207616,122.492,2.92,208.828125,4,5,-9999,1509304329.781995,14.91609477996826,9.812835693359375,16.636962890625,287.3889465332031,288.9375915527344,80,97081.16365125001,0.3993072509765625,0.0020599365234375,-0.841552734375,97081.10719325001,0.05394179524733696,0.4175021661950681,-0.02330079532543028,97062.44805804167,automotive,2,2017-10-29 14:11:51.854 -0500,null,0,0,0,0,null,97077.77088,0,2.019791,99.58411,5,0
2017-10-29 14:12:11.585 -0500,372,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1509304330.999948,38.57406338680403,-90.15791882769219,122.6191,3.12,209.1796875,4,5,-9999,1509304330.800708,14.01863384246826,10.79013061523438,15.87811279296875,289.3219604492188,290.87060546875,80,97082.17394241667,0.4503631591796875,0.0007781982421875,-0.8456878662109375,97082.11614241668,-0.03647492060583425,0.08406987034329437,0.001751561048945115,97062.44805804167,automotive,2,2017-10-29 14:11:51.854 -0500,null,0,0,0,0,null,97078.80838,0,2.082504,99.58337,5,0
2017-10-29 14:12:12.624 -0500,373,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1509304330.999948,38.57406338680403,-90.15791882769219,122.6191,3.12,209.1796875,4,5,-9999,1509304331.820215,13.56616497039795,9.891738891601562,16.32855224609375,289.0561828613281,290.6048278808594,80,97083.18429125,0.3670654296875,-0.0070648193359375,-0.919189453125,97083.12508725001,-0.009717608501590133,0.1330533922731218,-0.01491023999502663,97062.44805804167,automotive,2,2017-10-29 14:11:51.854 -0500,null,0,0,0,0,null,97079.845405,0,2.102386,99.58314,5,0
2017-10-29 14:12:13.598 -0500,374,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1509304332.999948,38.57401720251755,-90.1579717175012,122.5542,3.42,213.3984375,4,5,-9999,1509304332.838748,14.16751384735107,10.41468811035156,15.88031005859375,289.3591003417969,290.9077453613281,80,97084.194584375,0.3669891357421875,0.04876708984375,-0.8772430419921875,97084.134007375,-0.02815999905038886,-0.152520034577165,-0.04862346255044871,97062.44805804167,automotive,2,2017-10-29 14:11:51.854 -0500,null,0,0,0,0,null,97080.88422599999,0,2.127365,99.58284,5,0
2017-10-29 14:12:14.627 -0500,375,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1509304332.999948,38.57401720251755,-90.1579717175012,122.5542,3.42,213.3984375,4,5,-9999,1509304333.857547,13.56849956512451,10.79133605957031,15.575439453125,290.9132690429688,292.4619140625,80,97085.20489200001,0.461883544921875,0.009124755859375,-0.8030853271484375,97085.142911,-0.02985270423924322,-0.007529555349981031,-0.004682636144686324,97062.44805804167,automotive,2,2017-10-29 14:11:51.854 -0500,null,0,0,0,0,null,97081.92174200001,0,2.188049,99.58212,5,0
2017-10-29 14:12:15.662 -0500,376,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1509304334.999949,38.57396888084577,-90.15802804389051,122.7098,3.59,214.1015625,4,5,-9999,1509304334.877134,13.79277324676514,10.41607666015625,16.40301513671875,290.4482727050781,291.9969177246094,80,97086.21513137501,0.4082183837890625,0.02923583984375,-0.98626708984375,97086.151868375,0.001021588594154396,0.09367349555022911,-0.01374803649531605,97062.44805804167,automotive,2,2017-10-29 14:11:51.854 -0500,null,0,0,0,0,null,97082.96041499999,0,2.252289,99.58137,5,0
2017-10-29 14:12:16.630 -0500,377,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1509304334.999949,38.57396888084577,-90.15802804389051,122.7098,3.59,214.1015625,4,5,-9999,1509304335.895289,14.24251079559326,10.41445922851562,15.88079833984375,290.0145263671875,291.5631713867188,80,97087.22532275,0.350006103515625,0.0340576171875,-0.9239044189453125,97087.16077775,0.02658979927167814,-0.00522325784597241,0.01423246549760146,97062.44805804167,automotive,2,2017-10-29 14:11:51.854 -0500,null,0,0,0,0,null,97083.998225,0,2.296127,99.58084,5,0
2017-10-29 14:12:17.662 -0500,378,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1509304336.999948,38.57391708068417,-90.15808353208951,122.5955,3.61,215.15625,4,5,-9999,1509304336.914381,13.56471538543701,9.516403198242188,15.65484619140625,289.739501953125,291.2881469726562,80,97088.235546875,0.3780364990234375,-0.00714111328125,-0.8934783935546875,97088.169690875,0.06153713067624294,0.1216116532818144,0.02340678913681543,97062.44805804167,automotive,2,2017-10-29 14:11:51.854 -0500,null,0,0,0,0,null,97085.035793,0,2.329269,99.58045,5,0
2017-10-29 14:12:18.650 -0500,379,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1509304336.999948,38.57391708068417,-90.15808353208951,122.5955,3.61,215.15625,4,5,-9999,1509304337.933845,12.74278545379639,10.71833801269531,14.595703125,289.2166137695312,290.7652587890625,80,97089.24587179167,0.4698638916015625,0.056640625,-0.837493896484375,97089.17864179167,-0.006858971387499078,0.1183026756273909,0.02888837360852553,97062.44805804167,automotive,2,2017-10-29 14:11:51.854 -0500,null,0,0,0,0,null,97086.07300400001,0,2.329269,99.58045,5,0
2017-10-29 14:12:19.663 -0500,380,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1509304338.999948,38.57386423278467,-90.15814329505912,122.5585,2.82,213.046875,4,5,-9999,1509304338.952291,14.23823833465576,9.064254760742188,15.43548583984375,286.7454833984375,288.2941284179688,80,97090.256165125,0.451446533203125,0.0158843994140625,-0.869171142578125,97090.18756212501,-0.09392170216382449,-0.1508893810417095,0.1491000031052852,97062.44805804167,automotive,2,2017-10-29 14:11:51.854 -0500,null,0,0,0,0,null,97087.109818,0,2.296127,99.58084,5,0
2017-10-29 14:12:20.706 -0500,381,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1509304338.999948,38.57386423278467,-90.15814329505912,122.5585,2.82,213.046875,4,5,-9999,1509304339.971231,16.33388137817383,7.558120727539062,15.7532958984375,278.1216735839844,279.6703186035156,80,97091.26639625001,0.4500885009765625,0.0164337158203125,-0.932891845703125,97091.19648025,-0.07422336484494441,-0.07610888289672051,0.2039171794029312,97062.44805804167,automotive,2,2017-10-29 14:11:51.854 -0500,null,0,0,0,0,null,97088.147789,0,2.265549,99.58121,5,0
2017-10-29 14:12:21.681 -0500,382,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1509304340.999949,38.57382190417366,-90.15818260618499,122.3967,2.67,196.5234375,4,5,-9999,1509304340.990073,17.89729690551758,3.653564453125,16.00140380859375,266.2550048828125,267.8036499023438,80,97092.27663612501,0.4402923583984375,0.079681396484375,-0.9093017578125,97092.20540812501,-0.02938452051960729,0.02508830904909146,0.1854297814317102,97062.44805804167,automotive,2,2017-10-29 14:11:51.854 -0500,null,0,0,0,0,null,97089.18583,0,2.223221,99.58171,5,0
2017-10-29 14:12:22.703 -0500,383,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1509304340.999949,38.57382190417366,-90.15818260618499,122.3967,2.67,196.5234375,4,5,-9999,1509304342.008682,18.33826065063477,0.4278717041015625,17.290283203125,255.2405700683594,256.7892150878906,80,97093.28683704167,0.2860260009765625,0.0904693603515625,-0.9635467529296875,97093.21435804167,-0.1307899716626635,-0.1315756041842368,0.2105593694776979,97062.44805804167,automotive,2,2017-10-29 14:11:51.854 -0500,null,0,0,0,0,null,97090.223467,0,2.147766,99.5826,5,0
2017-10-29 14:12:23.740 -0500,384,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1509304342.999949,38.57377421114461,-90.15819568195394,122.5409,2.49,170.859375,3,5,-9999,1509304343.027743,18.84912490844727,-4.298599243164062,17.3848876953125,241.0778198242188,242.62646484375,80,97094.29709162501,0.55029296875,0.1148681640625,-0.90008544921875,97094.22326862501,-0.105533883464897,0.03571378916628961,0.2207225248296583,97062.44805804167,automotive,2,2017-10-29 14:11:51.854 -0500,null,0,0,0,0,null,97091.261308,0,2.111053,99.58304,5,0
2017-10-29 14:12:24.711 -0500,385,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1509304342.999949,38.57377421114461,-90.15819568195394,122.5409,2.49,170.859375,3,5,-9999,1509304344.046471,17.33732986450195,-8.119384765625,16.7142333984375,227.3075561523438,228.856201171875,80,97095.30731875001,0.50262451171875,0.021148681640625,-0.871185302734375,97095.23221575,-0.08501875463968959,-0.03564161750074846,0.2091622751698423,97062.44805804167,automotive,2,2017-10-29 14:11:51.854 -0500,null,0,0,0,0,null,97092.299338,0,2.111053,99.58304,5,0
2017-10-29 14:12:25.749 -0500,386,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1509304344.999948,38.57372915841506,-90.1581717935299,122.5826,2.56,161.015625,3,5,-9999,1509304345.085227,16.57410049438477,-12.3177490234375,15.4493408203125,214.1559906005859,215.7046356201172,80,97096.31752516667,0.3454742431640625,0.1157684326171875,-0.9299468994140625,97096.24110916667,-0.06032805554134697,-0.06757238633858051,0.2009118021127768,97062.44805804167,automotive,2,2017-10-29 14:11:51.854 -0500,null,0,0,0,0,null,97093.33682700001,0,2.16153,99.58244,5,0
2017-10-29 14:12:26.732 -0500,387,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1509304344.999948,38.57372915841506,-90.1581717935299,122.5826,2.56,161.015625,3,5,-9999,1509304346.1144,13.34083843231201,-15.00823974609375,15.0643310546875,202.1749877929688,203.7236328125,80,97097.32772437501,0.43780517578125,0.09698486328125,-0.951385498046875,97097.25005637501,0.009053948757942387,0.02898291582722334,0.05995441404040885,97062.44805804167,automotive,2,2017-10-29 14:11:51.854 -0500,null,0,0,0,0,null,97094.37501,0,2.196716,99.58202,5,0
2017-10-29 14:12:27.742 -0500,388,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1509304346.999948,38.57368129774795,-90.15813617044142,122.7261,2.68,157.8515625,3,5,-9999,1509304347.133347,12.96374797821045,-15.53262329101562,14.013916015625,198.9677734375,200.5164184570312,80,97098.33794279167,0.54888916015625,-0.0394439697265625,-0.89117431640625,97098.25899379168,0.04631902925920315,0.320702918473413,0.01384550819121295,97062.44805804167,automotive,2,2017-10-29 14:11:51.854 -0500,null,0,0,0,0,null,97095.41245,0,2.215073,99.5818,5,0
2017-10-29 14:12:28.784 -0500,389,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1509304346.999948,38.57368129774795,-90.15813617044142,122.7261,2.68,157.8515625,3,5,-9999,1509304348.152286,12.81250286102295,-15.90728759765625,13.78936767578125,198.6835784912109,200.2322235107422,80,97099.34813362501,0.6327667236328125,-0.0077362060546875,-0.738616943359375,97099.26790262501,0.005630721492754533,0.5058421490301955,-0.01209314819394081,97062.44805804167,automotive,2,2017-10-29 14:11:51.854 -0500,null,0,0,0,0,null,97096.45135800001,0,2.255341,99.58133,4,0
2017-10-29 14:12:29.762 -0500,390,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1509304348.999947,38.57364123225079,-90.15807707802406,123.5876,3.3,136.40625,3,5,-9999,1509304349.171111,12.88840007781982,-15.68229675292969,14.23895263671875,197.7547454833984,199.3033905029297,80,97100.35825325,0.66424560546875,0.0451507568359375,-0.88763427734375,97100.27683225001,-0.08290447105027569,-0.199339471805194,-0.006709035418127617,97062.44805804167,automotive,2,2017-10-29 14:11:51.854 -0500,null,0,0,0,0,null,97097.48845600001,0,2.359863,99.58009,4,0
2017-10-29 14:12:30.780 -0500,391,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1509304349.999947,38.57362124141173,-90.15802217655829,124.9471,4.76,126.9140625,3,5,-9999,1509304350.190253,12.58903789520264,-15.45643615722656,14.16143798828125,198.0190124511719,199.5676574707031,80,97101.36839500001,0.6630096435546875,0.0771484375,-0.84906005859375,97101.28575400001,0.03014964670078706,0.2153740984124521,0.05300143306642997,97062.44805804167,automotive,2,2017-10-29 14:11:51.854 -0500,null,0,0,0,0,null,97098.525606,0,2.66629,99.57646,4,0
2017-10-29 14:12:31.820 -0500,392,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1509304350.999949,38.57362182814495,-90.15789519072524,125.3427,6.7,123.3984375,3,5,-9999,1509304351.20902,12.5894193649292,-15.30650329589844,14.0108642578125,196.5215606689453,198.0702056884766,80,97102.37865616668,0.6184234619140625,0.0594329833984375,-0.89019775390625,97102.29467116667,0.03232305246640072,0.2973086461937209,0.03177950128791555,97062.44805804167,automotive,2,2017-10-29 14:11:51.854 -0500,null,0,0,0,0,null,97099.56275300001,0,3.359741,99.56825,4,0
2017-10-29 14:12:32.793 -0500,393,5F79A9EE-89CF-48F1-8A0C-D5BA2C670F5F,my_iOS_device,1509304350.999949,38.57362182814495,-90.15789519072524,125.3427,6.7,123.3984375,3,5,-9999,1509304352.227985,12.58780193328857,-15.83152770996094,13.93768310546875,196.0247497558594,197.5733947753906,80,97103.38886050001,0.3883514404296875,0.0319061279296875,-0.77398681640625,97103.30362450001,-0.0657907315693175,-0.1578114693470434,-0.01817128074982866,97062.44805804167,automotive,2,2017-10-29 14:11:51.854 -0500,null,0,0,0,0,null,97100.60139900001,0,4.257217,99.55762,4,0
